Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5540920,,,,5540920,,12547748,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,44,Bahamas,BHS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,34334,,,,34334,,211396,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,50,Bangladesh,BGD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10588,,,,10588,,58537,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,51,Armenia,ARM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,29867,,,,29867,,60816,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,51,Armenia,ARM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7167,,,,7167,,20339,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4607587,,,,4607587,,9234397,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9933400,,,,9933400,,26857332,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,68,Bolivia (Plurinational State of),BOL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12231,,,,12231,,37053,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,70,Bosnia Herzegovina,BIH,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,122901,,,,122901,,754334,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,70,Bosnia Herzegovina,BIH,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20963,,,,20963,,57907,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,130000,,,,130000,,294796,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1347427,,,,1347427,,3693298,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,96,Brunei Darussalam,BRN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,157,,,,157,,6422,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,100,Bulgaria,BGR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,832,,,,832,,1188,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,100,Bulgaria,BGR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,413979,,,,413979,,532949,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,23653,,,,23653,,32560,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,112,Belarus,BLR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,171214,,,,171214,,314270,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,116,Cambodia,KHM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,43755,,,,43755,,146369,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,120,Cameroon,CMR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1564,,,,1564,,8564,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,32452,,,,32452,,105710,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,208977,,,,208977,,1245104,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,144,Sri Lanka,LKA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8579,,,,8579,,59816,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,76913,,,,76913,,397031,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,14351750,,,,14351750,,16308419,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4162754,,,,4162754,,22060926,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,170,Colombia,COL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,554080,,,,554080,,1099653,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,180,Dem. Rep. of the Congo,COD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10,,,,10,,583,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,188,Costa Rica,CRI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,35739,,,,35739,,59585,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,191,Croatia,HRV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,84250,,,,84250,,444074,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,192,Cuba,CUB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5,,,,5,,146,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,196,Cyprus,CYP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,35287,,,,35287,,124727,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17783,,,,17783,,73906,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17491411,,,,17491411,,19364855,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,202669,,,,202669,,204762,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,563449,,,,563449,,2088870,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,214,Dominican Rep.,DOM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1333,,,,1333,,5896,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,218,Ecuador,ECU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,151791,,,,151791,,319762,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,222,El Salvador,SLV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,51480,,,,51480,,131533,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,231,Ethiopia,ETH,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17193,,,,17193,,39993,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,233,Estonia,EST,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,98422,,,,98422,,191303,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9516153,,,,9516153,,12153543,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,430100,,,,430100,,1796179,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,30015254,,,,30015254,,44590791,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,22536261,,,,22536261,,66829675,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,266,Gabon,GAB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4135,,,,4135,,5260,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,268,Georgia,GEO,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,31184,,,,31184,,86190,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,288,Ghana,GHA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,27124,,,,27124,,38143,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,300,Greece,GRC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,429988,,,,429988,,1237609,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,320,Guatemala,GTM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,77531,,,,77531,,133430,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,324,Guinea,GIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,180,,,,180,,2218,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,328,Guyana,GUY,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4320,,,,4320,,16386,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,332,Haiti,HTI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,60,,,,60,,2171,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,340,Honduras,HND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,44500,,,,44500,,122012,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,344,"China, Hong Kong SAR",HKG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,59377,,,,59377,,188513,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,13805,,,,13805,,25590,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9857233,,,,9857233,,13541772,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,352,Iceland,ISL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,179152,,,,179152,,26887,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,352,Iceland,ISL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6147,,,,6147,,22016,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,360,Indonesia,IDN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2080,,,,2080,,8723,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,360,Indonesia,IDN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,219701,,,,219701,,769705,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,364,Iran,IRN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,141531,,,,141531,,597594,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,368,Iraq,IRQ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6949,,,,6949,,32456,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,31740,,,,31740,,53315,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,365954,,,,365954,,940443,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,376,Israel,ISR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,77,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,376,Israel,ISR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,253093,,,,253093,,1093133,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5073080,,,,5073080,,7449519,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,13423014,,,,13423014,,25618068,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,384,Côte d'Ivoire,CIV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,291935,,,,291935,,394891,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,388,Jamaica,JAM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,120,,,,120,,4862,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,454649,,,,454649,,5057333,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,903915,,,,903915,,8031870,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,398,Kazakhstan,KAZ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,35226,,,,35226,,9741,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,398,Kazakhstan,KAZ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,378256,,,,378256,,334469,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,400,Jordan,JOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,122815,,,,122815,,402242,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,404,Kenya,KEN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,36364,,,,36364,,106524,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,644718,,,,644718,,2200033,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,507844,,,,507844,,2722974,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,414,Kuwait,KWT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,165,,,,165,,2530,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,417,Kyrgyzstan,KGZ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,120,,,,120,,3430,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,418,Lao People's Dem. Rep.,LAO,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3000,,,,3000,,9718,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,422,Lebanon,LBN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16534,,,,16534,,110838,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,954,,,,954,,1330,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,143868,,,,143868,,311838,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,430,Liberia,LBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6000,,,,6000,,14405,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,434,Libya,LBY,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,580,,,,580,,6179,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,440,Lithuania,LTU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,91239,,,,91239,,160618,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3968,,,,3968,,67211,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3229431,,,,3229431,,3114963,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,458,Malaysia,MYS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,36067,,,,36067,,92817,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,458,Malaysia,MYS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1033747,,,,1033747,,1904084,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,470,Malta,MLT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,46986,,,,46986,,23479,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,470,Malta,MLT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6186,,,,6186,,17516,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1482652,,,,1482652,,2963082,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,96391,,,,96391,,236944,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,113307,,,,113307,,1386865,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,496,Mongolia,MNG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,11600,,,,11600,,29384,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,498,Rep. of Moldova,MDA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,34029,,,,34029,,98327,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,499,Montenegro,MNE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7267,,,,7267,,11677,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,504,Morocco,MAR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,33460,,,,33460,,245649,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,512,Oman,OMN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,769,,,,769,,6940,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,516,Namibia,NAM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,25740,,,,25740,,68100,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,524,Nepal,NPL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,300,,,,300,,864,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6497255,,,,6497255,,8605934,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12021096,,,,12021096,,26658523,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,533,Aruba,ABW,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1800,,,,1800,,8659,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,554,New Zealand,NZL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,32432,,,,32432,,141631,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,558,Nicaragua,NIC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2015,,,,2015,,11586,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,566,Nigeria,NGA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,73600,,,,73600,,174991,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2462884,,,,2462884,,1435798,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,665369,,,,665369,,4499161,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,586,Pakistan,PAK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,800898,,,,800898,,1426071,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,591,Panama,PAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,55800,,,,55800,,82841,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,600,Paraguay,PRY,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,105,,,,105,,2851,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,604,Peru,PER,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,88642,,,,88642,,481965,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,608,Philippines,PHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,53532,,,,53532,,276525,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,616,Poland,POL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6206509,,,,6206509,,6247508,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,616,Poland,POL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,24548482,,,,24548482,,23372059,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,620,Portugal,PRT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,250,,,,250,,1365,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,620,Portugal,PRT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,337499,,,,337499,,1493080,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,634,Qatar,QAT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1516,,,,1516,,6821,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,642,Romania,ROU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20540,,,,20540,,52989,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,642,Romania,ROU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8355407,,,,8355407,,10267969,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,643,Russian Federation,RUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,317462,,,,317462,,87891,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,643,Russian Federation,RUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6113451,,,,6113451,,12091635,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,662,Saint Lucia,LCA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4800,,,,4800,,15435,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,670,Saint Vincent and the Grenadines,VCT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,50,,,,50,,1032,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,682,Saudi Arabia,SAU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1304806,,,,1304806,,14892618,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,688,Serbia,SRB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6993789,,,,6993789,,7260808,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,690,Seychelles,SYC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1800,,,,1800,,5716,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2590828,,,,2590828,,2324670,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2345002,,,,2345002,,7851673,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,702,Singapore,SGP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9599,,,,9599,,19998,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,702,Singapore,SGP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,177306,,,,177306,,609460,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16843,,,,16843,,138382,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,740946,,,,740946,,1230501,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,704,Viet Nam,VNM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,51300,,,,51300,,68432,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,704,Viet Nam,VNM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,320307,,,,320307,,957095,,,6
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,705,Slovenia,SVN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,49060,,,,49060,,42022,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,705,Slovenia,SVN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3775869,,,,3775869,,3885036,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,710,South Africa,ZAF,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1720936,,,,1720936,,3460301,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,716,Zimbabwe,ZWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,200,,,,200,,5145,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5573611,,,,5573611,,5670082,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6845217,,,,6845217,,14557450,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,729,Sudan,SDN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1122,,,,1122,,20591,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,382896,,,,382896,,542441,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,660480,,,,660480,,2506496,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,601028,,,,601028,,1328843,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4222520,,,,4222520,,9071997,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,760,Syria,SYR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4100,,,,4100,,39221,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,764,Thailand,THA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20315,,,,20315,,30323,,,0
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,764,Thailand,THA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1044727,,,,1044727,,2726278,,,0
