Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,757,Switzerland,CHE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,155454,,,,155454,,873898,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,760,Syria,SYR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,33724,,,,33724,,136176,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,762,Tajikistan,TJK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,915,,,,915,,710,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,764,Thailand,THA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8154496,,,,8154496,,36203263,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,768,Togo,TGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3000,,,,3000,,15000,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,780,Trinidad and Tobago,TTO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,21600,,,,21600,,73020,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5281898,,,,5281898,,13026779,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,788,Tunisia,TUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,65075,,,,65075,,274179,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,792,Turkey,TUR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10147472,,,,10147472,,27767100,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,800,Uganda,UGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,570,,,,570,,3415,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,804,Ukraine,UKR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1207868,,,,1207868,,3519021,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,818,Egypt,EGY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2285897,,,,2285897,,6525618,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,743166,,,,743166,,2829949,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,834,United Rep. of Tanzania,TZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,41378,,,,41378,,81589,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,20021750,,,,20021750,,71587044,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,858,Uruguay,URY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,58259,,,,58259,,327765,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,860,Uzbekistan,UZB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,320367,,,,320367,,980525,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,862,Venezuela,VEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14334,,,,14334,,54495,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,882,Samoa,WSM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,200,,,,200,,490,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,887,Yemen,YEM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,100,,,,100,,314,,,0
H5,2019,2019,2019,6,1,2,Export,156,China,CHN,894,Zambia,ZMB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1020,,,,1020,,3665,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,269694,,,,269694,,1720204,,,6
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,32,Argentina,ARG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1218,,,,1218,,9461,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,66,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,68,Bolivia (Plurinational State of),BOL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4778,,,,4778,,17587,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,744,,,,744,,11312,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,152,Chile,CHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16053,,,,16053,,61129,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25960,,,,25960,,158589,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,192,Cuba,CUB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,136,,,,136,,429,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,203,Czechia,CZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,33,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,214,Dominican Rep.,DOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,50,,,,50,,25,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,67694,,,,67694,,383763,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,50,,,,50,,968,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25960,,,,25960,,3875,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2001,,,,2001,,32341,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,610,,,,610,,4346,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,17,,,,17,,231,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,46261,,,,46261,,595838,,,6
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,512,Oman,OMN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,460,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,39,,,,39,,622,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,600,Paraguay,PRY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3335,,,,3335,,15078,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,33663,,,,33663,,285026,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,634,Qatar,QAT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,61,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,682,Saudi Arabia,SAU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,114,,,,114,,1232,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,752,Sweden,SWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,1,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,780,Trinidad and Tobago,TTO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,55,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,838,Free Zones,,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14759,,,,14759,,27729,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22477,,,,22477,,87301,,,0
H5,2019,2019,2019,6,1,2,Export,170,Colombia,COL,862,Venezuela,VEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3767,,,,3767,,22633,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,28379,,,,28379,,108181,,,6
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,127,,,,127,,21874,,,6
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11,,,,11,,900,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,170,Colombia,COL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12286,,,,12286,,3841,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7204,,,,7204,,20781,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2398,,,,2398,,13493,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,82,,,,82,,808,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,372,Ireland,IRL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,42,,,,42,,655,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,50,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,558,Nicaragua,NIC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4475,,,,4475,,18435,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1339,,,,1339,,6471,,,0
H5,2019,2019,2019,6,1,2,Export,188,Costa Rica,CRI,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,411,,,,411,,20869,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,107838,,,,107838,,796367,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,8,Albania,ALB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1040,,,,1040,,5808,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25,,,,25,,129,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8,,,,8,,49,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,70,Bosnia Herzegovina,BIH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,35385,,,,35385,,235454,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,100,Bulgaria,BGR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7554,,,,7554,,46717,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,203,Czechia,CZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,187,,,,187,,647,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,78,,,,78,,267,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,210,,,,210,,963,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,111,,,,111,,868,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,25,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,37644,,,,37644,,186524,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2534,,,,2534,,38414,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,440,Lithuania,LTU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,11,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,470,Malta,MLT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,67,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,499,Montenegro,MNE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,233,,,,233,,3045,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7,,,,7,,53,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,579,Norway,NOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,38,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,17,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,389,,,,389,,3277,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3847,,,,3847,,42487,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,703,Slovakia,SVK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,98,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,705,Slovenia,SVN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14036,,,,14036,,219168,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,10,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,752,Sweden,SWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,27,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,757,Switzerland,CHE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,807,,,,807,,4112,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,784,United Arab Emirates,ARE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,20,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,807,North Macedonia,MKD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,50,,,,50,,540,,,0
H5,2019,2019,2019,6,1,2,Export,191,Croatia,HRV,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3660,,,,3660,,7532,,,0
H5,2019,2019,2019,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,71,,,,71,,1940,,,6
H5,2019,2019,2019,6,1,2,Export,196,Cyprus,CYP,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,63,,,,63,,1852,,,0
H5,2019,2019,2019,6,1,2,Export,196,Cyprus,CYP,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8,,,,8,,87,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4954952,,,,4954952,,37152237,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,12,Algeria,DZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,947,,,,947,,8774,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,36,Australia,AUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,405,,,,405,,12913,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,165858,,,,165858,,1447577,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,48,Bahrain,BHR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,168,,,,168,,6435,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,164,,,,164,,6590,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,70,Bosnia Herzegovina,BIH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8,,,,8,,53,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6,,,,6,,971,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,100,Bulgaria,BGR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8644,,,,8644,,83825,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,112,Belarus,BLR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1838,,,,1838,,10154,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,156,China,CHN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,116507,,,,116507,,71865,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,191,Croatia,HRV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6751,,,,6751,,186804,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,196,Cyprus,CYP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1129,,,,1129,,46607,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,29672,,,,29672,,289709,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,400,,,,400,,16549,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,231,Ethiopia,ETH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,8,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,233,Estonia,EST,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1626,,,,1626,,52320,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,246,Finland,FIN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,15505,,,,15505,,113641,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,301849,,,,301849,,2287802,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3085,,,,3085,,67252,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1995417,,,,1995417,,17014565,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,110,,,,110,,890,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,154,,,,154,,3495,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,344,"China, Hong Kong SAR",HKG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,257580,,,,257580,,49731,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,102646,,,,102646,,364317,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,10,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,364,Iran,IRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,355,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,372,Ireland,IRL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,20809,,,,20809,,169273,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,376,Israel,ISR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6,,,,6,,1096,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,784336,,,,784336,,7884816,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,392,Japan,JPN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1061,,,,1061,,12694,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,398,Kazakhstan,KAZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,347,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,8,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,428,Latvia,LVA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4338,,,,4338,,60971,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,440,Lithuania,LTU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,174,,,,174,,1160,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,458,Malaysia,MYS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,625,,,,625,,3726,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1214,,,,1214,,20605,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,496,Mongolia,MNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,31,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,504,Morocco,MAR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,35,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5637,,,,5637,,156703,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,554,New Zealand,NZL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,603,,,,603,,16845,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,566,Nigeria,NGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13,,,,13,,53,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,579,Norway,NOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,67,,,,67,,1579,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,126220,,,,126220,,1332292,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,620,Portugal,PRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8,,,,8,,201,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3232,,,,3232,,48458,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,643,Russian Federation,RUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1139,,,,1139,,3513,,,6
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,134,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,414,,,,414,,10807,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,702,Singapore,SGP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,59615,,,,59615,,25336,,,0
H5,2019,2019,2019,6,1,2,Export,203,Czechia,CZE,703,Slovakia,SVK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,524659,,,,524659,,1450898,,,0
